timestamp,pitch,y_pos,z_pos,o2_level,o2_leak_rate,co2_level,net_power,total_drain,solar_input,is_scrubber_on,is_engine_on,is_anomaly
11,140.9285552756865,-0.004976826019837647,0.01001896772842597,99.95599999999995,1,488.0,8699.991755317955,2500.0,11199.991755317955,0,1,0
12,140.9265617520658,-0.003430643184516101,0.01587449728868243,99.95199999999994,1,496.0,8699.991292709472,2500.0,11199.991292709472,0,1,0
13,140.93619869225358,-0.0031775192762293503,0.024894371729636697,99.94799999999994,1,504.0,8699.990800010815,2500.0,11199.990800010815,0,1,0
14,140.9558316167812,-0.006228844629377742,0.018400458315389986,99.94399999999993,1,512.0,8699.993056125251,2500.0,11199.993056125251,0,1,0
15,140.94724550931906,-0.002699819966076593,0.016940964470573878,99.93999999999993,1,520.0,8699.996672134654,2500.0,11199.996672134654,0,1,0
16,140.9366362520698,-0.006971893772417494,0.011292834194109735,99.93599999999992,1,528.0,8699.995252536872,2500.0,11199.995252536872,0,1,0
17,140.92075306351202,-0.0001272879657937421,0.017372607690627918,99.93199999999992,1,536.0,8699.993151043102,2500.0,11199.993151043102,0,1,0
18,140.93002987026404,0.0007908704684228655,0.026733694723577117,99.92799999999991,1,544.0,8699.989287085034,2500.0,11199.989287085034,0,1,0
19,140.91528937184052,-0.007329161118445867,0.027884780786267487,99.92399999999991,1,552.0,8699.991648431134,2500.0,11199.991648431134,0,1,0
20,140.90457698074258,-0.008679558093006174,0.021346331105403196,99.9199999999999,1,560.0,8699.987758955196,2500.0,11199.987758955196,0,1,0
21,140.92181529272307,-0.014334728797067212,0.01437047106257803,99.9159999999999,1,568.0,8699.984467227927,2500.0,11199.984467227927,0,1,0
22,140.92443483386228,-0.011364401710492274,0.023461288666654354,99.91199999999989,1,576.0,8699.989572352928,2500.0,11199.989572352928,0,1,0
23,140.94071407472416,-0.00983685004768162,0.022750675567499413,99.90799999999989,1,584.0,8699.990259393877,2500.0,11199.990259393877,0,1,0
24,140.9468469974218,-0.014461180251258598,0.025135355988589445,99.90399999999988,1,592.0,8699.994004216702,2500.0,11199.994004216702,0,1,0
25,140.92720335513516,-0.01905810567357449,0.02550046304668609,99.89999999999988,1,600.0,8699.995180540487,2500.0,11199.995180540487,0,1,0
26,140.93865113976193,-0.025950794664140985,0.01794291712057214,99.89599999999987,1,608.0,8699.990960062438,2500.0,11199.990960062438,0,1,0
27,140.9421218829473,-0.017297327298343185,0.02079813582927531,99.89199999999987,1,616.0,8699.99357969414,2500.0,11199.99357969414,0,1,0
28,140.93725127286723,-0.018016500062177664,0.02436385534270836,99.88799999999986,1,624.0,8699.994285588476,2500.0,11199.994285588476,0,1,0
29,140.93732880889513,-0.02436149606843202,0.024661348633241424,99.88399999999986,1,632.0,8699.993283352449,2500.0,11199.993283352449,0,1,0
30,140.91962678166865,-0.014860022570457794,0.02379572716127341,99.87999999999985,1,640.0,8699.993299941163,2500.0,11199.993299941163,0,1,0
31,140.92430194135162,-0.008373053862934538,0.020424342152186276,99.87599999999985,1,648.0,8699.988980410699,2500.0,11199.988980410699,0,1,0
32,140.90673703318654,-0.005617771188770566,0.010625711326298522,99.87199999999984,1,656.0,8699.990225103165,2500.0,11199.990225103165,0,1,0
33,140.9080165957338,-0.006871841782740912,0.008523917082135698,99.86799999999984,1,664.0,8699.985162486746,2500.0,11199.985162486746,0,1,0
