timestamp,pitch,y_pos,z_pos,o2_level,o2_leak_rate,co2_level,net_power,total_drain,solar_input,is_scrubber_on,is_engine_on,is_anomaly
9,140.98808822445403,-0.015403562064755695,0.00832369695983902,99.96399999999996,1,472.0,8699.999757955196,2500.0,11199.999757955196,0,1,0
10,140.98988138975716,-0.0060409455329992826,0.013147054316121478,99.95999999999995,1,480.0,8699.9998253436,2500.0,11199.9998253436,0,1,0
11,141.0020872686344,0.0020322096897696946,0.014213576005469542,99.95599999999995,1,488.0,8699.999992568106,2500.0,11199.999992568106,0,1,0
12,140.98905314934592,0.004815320451314104,0.012792547200603877,99.95199999999994,1,496.0,8699.999795581052,2500.0,11199.999795581052,0,1,0
13,141.0001412901241,-0.0023654419009595112,0.017667335191963455,99.94799999999994,1,504.0,8699.999999965945,2500.0,11199.999999965945,0,1,0
14,141.0118277544786,-4.6120415611151586e-05,0.01764117586222562,99.94399999999993,1,512.0,8699.999761357734,2500.0,11199.999761357734,0,1,0
15,141.01718325528935,0.00024733153537330466,0.010818734183154176,99.93999999999993,1,520.0,8699.999496321232,2500.0,11199.999496321232,0,1,0
16,141.02325177570665,0.005495527253576446,0.017991229927951914,99.93599999999992,1,528.0,8699.999077736531,2500.0,11199.999077736531,0,1,0
17,141.00920578321248,0.0026242874840365204,0.025767919503474415,99.93199999999992,1,536.0,8699.999855434637,2500.0,11199.999855434637,0,1,0
18,141.00092518829976,0.010294569137353469,0.019262959070539543,99.92799999999991,1,544.0,8699.99999853983,2500.0,11199.99999853983,0,1,0
19,140.9930856250226,0.015799205619684554,0.026863244799583685,99.92399999999991,1,552.0,8699.99991844537,2500.0,11199.99991844537,0,1,0
20,140.98300880149156,0.013762553494348193,0.019177173552486094,99.9199999999999,1,560.0,8699.999507517517,2500.0,11199.999507517517,0,1,0
21,140.99823328189333,0.01742165106345777,0.026538889101542007,99.9159999999999,1,568.0,8699.99999467552,2500.0,11199.99999467552,0,1,0
22,141.0134874019338,0.012578194373011525,0.036320200799496445,99.91199999999989,1,576.0,8699.999689687435,2500.0,11199.999689687435,0,1,0
23,141.03084047291242,0.01787994367243051,0.044927364561520876,99.90799999999989,1,584.0,8699.998377499609,2500.0,11199.998377499609,0,1,0
24,141.02888175375244,0.010406263243164241,0.04003963658604798,99.90399999999988,1,592.0,8699.998577049231,2500.0,11199.998577049231,0,1,0
25,141.04222058938103,0.012125799752217007,0.03897480094142228,99.89999999999988,1,600.0,8699.99695917571,2500.0,11199.99695917571,0,1,0
26,141.0259371181142,0.019450410704835767,0.03820639981372901,99.89599999999987,1,608.0,8699.998852411481,2500.0,11199.998852411481,0,1,0
27,141.00796439442638,0.024673889480307326,0.03242445969672533,99.89199999999987,1,616.0,8699.999891794763,2500.0,11199.999891794763,0,1,0
28,141.00556100060197,0.02679373449830981,0.0293208876605904,99.88799999999986,1,624.0,8699.999947246817,2500.0,11199.999947246817,0,1,0
29,141.01319845042022,0.022547915096446887,0.026658575664793616,99.88399999999986,1,632.0,8699.999702841162,2500.0,11199.999702841162,0,1,0
30,141.00807353083246,0.03098390933144532,0.032180500458852845,99.87999999999985,1,640.0,8699.999888808965,2500.0,11199.999888808965,0,1,0
31,141.00830534762594,0.0407707243317386,0.03019486292385267,99.87599999999985,1,648.0,8699.999882331995,2500.0,11199.999882331995,0,1,0
32,141.01412396572755,0.03272556453433047,0.035218572285932115,99.87199999999984,1,656.0,8699.999659704607,2500.0,11199.999659704607,0,1,0
33,141.0176919775602,0.02803532229014156,0.03527497456251348,99.86799999999984,1,664.0,8699.999466056235,2500.0,11199.999466056235,0,1,0
34,140.99933684496455,0.024088539914453897,0.03404285078532138,99.86399999999983,1,672.0,8699.999999249807,2500.0,11199.999999249807,0,1,0
35,140.9821734509379,0.016414470571671568,0.034332123199744276,99.85999999999983,1,680.0,8699.99945790261,2500.0,11199.99945790261,0,1,0
36,140.97006194841563,0.023057619145281337,0.034463982200063865,99.85599999999982,1,688.0,8699.998471062201,2500.0,11199.998471062201,0,1,0
37,140.96212330922546,0.02566554286530287,0.03858440633876892,99.85199999999982,1,696.0,8699.997552702293,2500.0,11199.997552702293,0,1,0
38,140.9673791591422,0.020291166063233536,0.0471061732438466,99.84799999999981,1,704.0,8699.998184764176,2500.0,11199.998184764176,0,1,0
39,140.97475976828048,0.013995875940369811,0.04566722446133852,99.84399999999981,1,712.0,8699.998913250547,2500.0,11199.998913250547,0,1,0
40,140.97083764887034,0.010682655573406481,0.04264927246273721,99.8399999999998,1,720.0,8699.99854926589,2500.0,11199.99854926589,0,1,0
41,140.95109228912713,0.0038225747842149296,0.04078160661884342,99.8359999999998,1,728.0,8699.995919650084,2500.0,11199.995919650084,0,1,0
42,140.96981668889785,0.01159667507243783,0.03371505582128359,99.8319999999998,1,736.0,8699.99844590876,2500.0,11199.99844590876,0,1,0
43,140.97858875884003,0.008421355644924168,0.04344676129121243,99.82799999999979,1,744.0,8699.999217964545,2500.0,11199.999217964545,0,1,0
44,140.99461080102301,0.013822647158916929,0.05020422695901885,99.82399999999978,1,752.0,8699.999950455984,2500.0,11199.999950455984,0,1,0
45,140.9992649857809,0.007856855968249307,0.04131185354184573,99.81999999999978,1,760.0,8699.999999078416,2500.0,11199.999999078416,0,1,0
46,140.9929019216659,0.0010929415863264041,0.040658981531954755,99.81599999999978,1,768.0,8699.999914054264,2500.0,11199.999914054264,0,1,0
47,140.99676771346896,0.007803813667580787,0.037816288801937,99.81199999999977,1,776.0,8699.999982177753,2500.0,11199.999982177753,0,1,0
48,140.98235408458055,0.0021099897554119644,0.03737788907859705,99.80799999999977,1,784.0,8699.999468832926,2500.0,11199.999468832926,0,1,0
49,140.98794053209403,0.00991658645338716,0.03429297468740984,99.80399999999976,1,792.0,8699.99975191583,2500.0,11199.99975191583,0,1,0
50,140.98588927713178,0.01615711749980455,0.02700947454960648,99.79999999999976,1,800.0,8699.99966034244,2500.0,11199.99966034244,0,1,0
51,140.9775304131475,0.02145673338071711,0.027170772131027802,99.79599999999975,1,808.0,8699.999138742669,2500.0,11199.999138742669,0,1,0
52,140.97975230504844,0.016276297254530853,0.033311761123893474,99.79199999999975,1,816.0,8699.999300651034,2500.0,11199.999300651034,0,1,0
53,140.97107617889432,0.009057975378761466,0.03555355917750128,99.78799999999974,1,824.0,8699.99857290105,2500.0,11199.99857290105,0,1,0
54,140.96893439807775,0.016151743579455764,0.028676395193684895,99.78399999999974,1,832.0,8699.998353725325,2500.0,11199.998353725325,0,1,0
55,140.95785649983435,0.010871181648000956,0.03464052198542173,99.77999999999973,1,840.0,8699.996970269858,2500.0,11199.996970269858,0,1,0
56,140.9607976457469,0.008459387239734035,0.04224981846976887,99.77599999999973,1,848.0,8699.997378396289,2500.0,11199.997378396289,0,1,0
57,140.97277284964204,0.002508741068231541,0.04743738189810838,99.77199999999972,1,856.0,8699.998735417597,2500.0,11199.998735417597,0,1,0
58,140.98538122680083,0.012300675737279207,0.0423316016331683,99.76799999999972,1,864.0,8699.999635443692,2500.0,11199.999635443692,0,1,0
59,140.97974713530905,0.02071668769568725,0.03436143406163212,99.76399999999971,1,872.0,8699.999300293866,2500.0,11199.999300293866,0,1,0
60,140.98434906982567,0.01718735293455771,0.031088472837615136,99.7599999999997,1,880.0,8699.99958214744,2500.0,11199.99958214744,0,1,0
61,140.98175147401875,0.013605826613288602,0.029636444030260563,99.7559999999997,1,888.0,8699.999431934599,2500.0,11199.999431934599,0,1,0
62,140.97370874109137,0.004894844861940809,0.03538871248732105,99.7519999999997,1,896.0,8699.998820859602,2500.0,11199.998820859602,0,1,0
63,140.98681429954408,0.005559450914609514,0.02626622094058964,99.74799999999969,1,904.0,8699.999703415006,2500.0,11199.999703415006,0,1,0
64,141.00679897136575,0.0013390014334194508,0.03165493737725678,99.74399999999969,1,912.0,8699.999921145009,2500.0,11199.999921145009,0,1,0
65,140.99692383149596,0.008292884294629307,0.03514541172183463,99.73999999999968,1,920.0,8699.99998385779,2500.0,11199.99998385779,0,1,0
66,140.9986949493303,0.0007973383044667503,0.03059548284619476,99.73599999999968,1,928.0,8699.999997094656,2500.0,11199.999997094656,0,1,0
67,141.01497794434326,0.005366051993252659,0.033227732785297906,99.73199999999967,1,936.0,8699.999617309937,2500.0,11199.999617309937,0,1,0
68,141.0254664191915,0.013657726393216281,0.026513946175803736,99.72799999999967,1,944.0,8699.99889368571,2500.0,11199.99889368571,0,1,0
69,141.04086647107576,0.016563333620812692,0.024591359328028653,99.72399999999966,1,952.0,8699.99715110123,2500.0,11199.99715110123,0,1,0
70,141.02969613761653,0.006628934969422658,0.025735248519194658,99.71999999999966,1,960.0,8699.998495671489,2500.0,11199.998495671489,0,1,0
71,141.03013036048958,-0.00247448102894033,0.02378574925568272,99.71599999999965,1,968.0,8699.998451356665,2500.0,11199.998451356665,0,1,0
72,141.03457753720832,-0.006521133841167475,0.025213835553333327,99.71199999999965,1,976.0,8699.997960466402,2500.0,11199.997960466402,0,1,0
73,141.01599896627704,-0.0010581446093585476,0.024894695391592232,99.70799999999964,1,984.0,8699.999563356896,2500.0,11199.999563356896,0,1,0
74,141.01161233455832,0.00131157611367383,0.019853375838178037,99.70399999999964,1,992.0,8699.999769971397,2500.0,11199.999769971397,0,1,0
75,141.0104983395718,0.0020608660745003856,0.027574737608259188,99.69999999999963,1,1000.0,8699.999811988682,2500.0,11199.999811988682,0,1,0
76,140.99156475299446,0.007540625280387255,0.03127174722508147,99.69599999999963,1,998.0,8199.99987862245,3000.0,11199.99987862245,1,1,0
77,141.00547795803925,0.01449165398590346,0.03902713170859566,99.69199999999962,1,996.0,8199.999948810586,3000.0,11199.999948810586,1,1,0
78,140.98874368070352,0.020151642029309705,0.03975969067166973,99.68799999999962,1,994.0,8199.99978385979,3000.0,11199.99978385979,1,1,0
79,140.9893424059681,0.012379753200233424,0.031717593233625524,99.68399999999961,1,992.0,8199.999806241345,3000.0,11199.999806241345,1,1,0
80,140.98947900524652,0.02080797756422246,0.038576835287277074,99.67999999999961,1,990.0,8199.999811176358,3000.0,11199.999811176358,1,1,0
81,140.986762880639,0.013230956405338919,0.030551481906813515,99.6759999999996,1,988.0,8199.999701097375,3000.0,11199.999701097375,1,1,0
82,140.99608534060218,0.015557861621817836,0.027538006452097176,99.6719999999996,1,986.0,8199.999973858485,3000.0,11199.999973858485,1,1,0
83,141.0126407714016,0.02003115758221046,0.021517227589410968,99.6679999999996,1,984.0,8199.999727422553,3000.0,11199.999727422553,1,1,0
84,141.01815135629093,0.019654006239591137,0.019506444657438636,99.66399999999959,1,982.0,8199.999437968158,3000.0,11199.999437968158,1,1,0
85,141.02767227216603,0.014259300490189693,0.02081226092222495,99.65999999999958,1,980.0,8199.998693731677,3000.0,11199.998693731677,1,1,0
86,141.0417674693621,0.02115135186783869,0.015318635447234519,99.65599999999958,1,978.0,8199.997024094964,3000.0,11199.997024094964,1,1,0
87,141.05829195620387,0.025226750045860277,0.017009046110817057,99.65199999999957,1,976.0,8199.994203578153,3000.0,11199.994203578153,1,1,0
88,141.04852419194793,0.028351133464627122,0.020852390016517997,99.64799999999957,1,974.0,8199.995983392819,3000.0,11199.995983392819,1,1,0
89,141.03050113773966,0.023183736912995037,0.026891544873304966,99.64399999999956,1,972.0,8199.998413007657,3000.0,11199.998413007657,1,1,0
90,141.0474327322883,0.030982275396860166,0.0314680978744909,99.63999999999956,1,970.0,8199.99616205257,3000.0,11199.99616205257,1,1,0
91,141.03436456886467,0.03796521008877831,0.03803025838186734,99.63599999999956,1,968.0,8199.997985512631,3000.0,11199.997985512631,1,1,0
92,141.01467829223833,0.04133476414887814,0.033679232501859904,99.63199999999955,1,966.0,8199.999632469131,3000.0,11199.999632469131,1,1,0
93,140.99894810926475,0.03653399340756287,0.035905621853447915,99.62799999999955,1,964.0,8199.999998112511,3000.0,11199.999998112511,1,1,0
94,140.99228192425937,0.03841821705646803,0.033925375545217046,99.62399999999954,1,962.0,8199.999898384294,3000.0,11199.999898384294,1,1,0
95,141.00138163520836,0.03550590674503752,0.030217768931074918,99.61999999999954,1,960.0,8199.99999674366,3000.0,11199.99999674366,1,1,0
96,141.01431637168892,0.04378176664932966,0.02723565069233413,99.61599999999953,1,958.0,8199.999650369999,3000.0,11199.999650369999,1,1,0
97,141.00807026705496,0.03397852777360218,0.033398927558453924,99.61199999999953,1,956.0,8199.999888898845,3000.0,11199.999888898845,1,1,0
98,140.99897252125447,0.04378410733340023,0.031216410460823137,99.60799999999952,1,954.0,8199.999998199104,3000.0,11199.999998199104,1,1,0
99,140.9801354543796,0.03499347301818649,0.03939644770515126,99.60399999999952,1,952.0,8199.999326868323,3000.0,11199.999326868323,1,1,0
100,140.96262700753095,0.026901492220192745,0.04781310039205862,99.59999999999951,1,950.0,8199.997617359642,3000.0,11199.997617359642,1,1,0
101,140.96213768419963,0.034979341780230586,0.05242304895836003,99.5959999999995,1,948.0,8199.997554559539,3000.0,11199.997554559539,1,1,0
102,140.96474304781626,0.040486600538803034,0.04432841124963964,99.5919999999995,1,946.0,8199.99787952927,3000.0,11199.99787952927,1,1,0
103,140.97679614838367,0.04367234615294267,0.0456203445653707,99.5879999999995,1,944.0,8199.999081534355,3000.0,11199.999081534355,1,1,0
104,140.98823254005822,0.03809800000250315,0.04793486246585703,99.58399999999949,1,942.0,8199.999763784594,3000.0,11199.999763784594,1,1,0
105,141.00002259121072,0.034315250471445236,0.041841521291251994,99.57999999999949,1,940.0,8199.999999999129,3000.0,11199.999999999129,1,1,0
106,140.9869820366313,0.032572107526676025,0.03506392787353021,99.57599999999948,1,938.0,8199.999710912807,3000.0,11199.999710912807,1,1,0
107,140.99581751064414,0.02567075778911375,0.03724208387353261,99.57199999999948,1,936.0,8199.999970159062,3000.0,11199.999970159062,1,1,0
108,141.01369786227264,0.023558960660325527,0.033465284788023957,99.56799999999947,1,934.0,8199.999679927509,3000.0,11199.999679927509,1,1,0
109,140.99640791902712,0.033322641735466695,0.03559344017473556,99.56399999999947,1,932.0,8199.999977989242,3000.0,11199.999977989242,1,1,0
110,141.00162617576783,0.02611795811278224,0.03120740489132453,99.55999999999946,1,930.0,8199.999995488948,3000.0,11199.999995488948,1,1,0
111,140.9933214591503,0.03311672365518197,0.03244348783616886,99.55599999999946,1,928.0,8199.999923913792,3000.0,11199.999923913792,1,1,0
112,140.9860921954541,0.028293729916825168,0.03980018567975838,99.55199999999945,1,926.0,8199.999670041047,3000.0,11199.999670041047,1,1,0
